order_id,customer_id,order_date,order_time,restaurant,subcity,cuisine,item,price,quantity,veg_or_non_veg
109009,CUST01383,2025-05-11,20:12:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Mushroom Chilli,240.0,1,Veg
109009,CUST01383,2025-05-11,20:12:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Chilli Gobi,220.0,2,Veg
109009,CUST01383,2025-05-11,20:12:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Plain Curd,75.0,1,Veg
109009,CUST01383,2025-05-11,20:12:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Bottled Water,25.0,1,Veg
109010,CUST01184,2025-04-07,13:46:00,Taj Restaurant,Poonamallee,"North Indian,Arabian",Cashew nut Pulao,220.0,2,Veg
109011,CUST02483,2025-05-21,22:07:00,Lassi Junction Purasawalkam,Purasawalkam,"Beverages,Juices",Pista Banana Shake,129.0,2,Veg
109011,CUST02483,2025-05-21,22:07:00,Lassi Junction Purasawalkam,Purasawalkam,"Beverages,Juices",Cucumber Coriander Juice,109.0,1,Veg
109011,CUST02483,2025-05-21,22:07:00,Lassi Junction Purasawalkam,Purasawalkam,"Beverages,Juices",Sweet Lassi,77.0,2,Veg
109012,CUST02405,2025-03-10,13:25:00,Karaikkudi Chettinadu,Poonamallee,"South Indian,Biryani",Podi Dhosai,100.0,1,Veg
109012,CUST02405,2025-03-10,13:25:00,Karaikkudi Chettinadu,Poonamallee,"South Indian,Biryani",Chicken 65 Biryani + Tilo Cool Drink,285.0,1,Non-veg
109013,CUST01498,2025-02-25,16:42:00,BUHARI,Purasawalkam,"Biryani,North Indian",Madras Mutton Kothu Parotta,295.0,1,Non-veg
109013,CUST01498,2025-02-25,16:42:00,BUHARI,Purasawalkam,"Biryani,North Indian",Chicken Dum Biryani With Chicken 65 [serves 1],470.0,1,Non-veg
109013,CUST01498,2025-02-25,16:42:00,BUHARI,Purasawalkam,"Biryani,North Indian",Veg Sweet Corn Soup,139.0,1,Veg
109013,CUST01498,2025-02-25,16:42:00,BUHARI,Purasawalkam,"Biryani,North Indian",Sweet & Sour Chicken,299.0,1,Non-veg
109013,CUST01498,2025-02-25,16:42:00,BUHARI,Purasawalkam,"Biryani,North Indian",Steam Rice + Aloo Gobi Masal (250 Ml),189.0,1,Veg
109014,CUST01334,2025-06-23,11:53:00,Royal Sandwich,Purasawalkam,Fast Food,Chicken Lays Cheese Sandwich,129.0,1,Non-veg
109014,CUST01334,2025-06-23,11:53:00,Royal Sandwich,Purasawalkam,Fast Food,Bread Omelette Pasta Mayo Sandwich,129.0,1,Non-veg
109014,CUST01334,2025-06-23,11:53:00,Royal Sandwich,Purasawalkam,Fast Food,Bhujia Sandwich Mayo Sandwich,95.0,1,Veg
109015,CUST00070,2025-07-14,10:52:00,Karaikkudi Chettinadu,Poonamallee,"South Indian,Biryani",Butter Chicken,280.0,2,Non-veg
109015,CUST00070,2025-07-14,10:52:00,Karaikkudi Chettinadu,Poonamallee,"South Indian,Biryani",Chicken Biryani 1 Kg + Tilo Cool Drink,295.0,1,Non-veg
109015,CUST00070,2025-07-14,10:52:00,Karaikkudi Chettinadu,Poonamallee,"South Indian,Biryani",Sambar Vadai(2pcs),80.0,1,Veg
109016,CUST01356,2025-07-15,20:41:00,LAKSHMI RESTAURANT,Poonamallee,Indian,Country Chicken Roast,260.0,1,Non-veg
109016,CUST01356,2025-07-15,20:41:00,LAKSHMI RESTAURANT,Poonamallee,Indian,Fig,80.0,2,Veg
109016,CUST01356,2025-07-15,20:41:00,LAKSHMI RESTAURANT,Poonamallee,Indian,Strawberry Shake,100.0,1,Veg
109016,CUST01356,2025-07-15,20:41:00,LAKSHMI RESTAURANT,Poonamallee,Indian,Rose Milk,50.0,2,Veg
109017,CUST01376,2025-06-26,17:21:00,BUHARI,Purasawalkam,"Biryani,North Indian",Egg Biryani With Chicken 65,259.0,1,Non-veg
109017,CUST01376,2025-06-26,17:21:00,BUHARI,Purasawalkam,"Biryani,North Indian",Chicken Dum Biryani With Chicken 65 [serves 1],470.0,1,Non-veg
109017,CUST01376,2025-06-26,17:21:00,BUHARI,Purasawalkam,"Biryani,North Indian",Butterscotch Ice Cream,149.0,1,Veg
109017,CUST01376,2025-06-26,17:21:00,BUHARI,Purasawalkam,"Biryani,North Indian",Sweet & Sour Chicken,299.0,1,Non-veg
109017,CUST01376,2025-06-26,17:21:00,BUHARI,Purasawalkam,"Biryani,North Indian",Chocolate Ice Cream,149.0,1,Veg
109018,CUST00844,2025-06-09,22:58:00,Victuals,Poonamallee,"Beverages,Chinese",Barbecue Parotta Chicken Shawarma Roll,129.0,1,Non-veg
109018,CUST00844,2025-06-09,22:58:00,Victuals,Poonamallee,"Beverages,Chinese",Paneer Tikka Sandwich,118.0,1,Veg
109018,CUST00844,2025-06-09,22:58:00,Victuals,Poonamallee,"Beverages,Chinese",Chappati [3 Pieces] With Egg Bhurji,109.0,2,Non-veg
109018,CUST00844,2025-06-09,22:58:00,Victuals,Poonamallee,"Beverages,Chinese",Guava Juice (500 Ml),94.0,1,Veg
109018,CUST00844,2025-06-09,22:58:00,Victuals,Poonamallee,"Beverages,Chinese",Pomegranate Juice Pure Extract (350 Ml),119.0,1,Veg
109019,CUST01465,2025-06-27,12:15:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Special Punjabi Pulav,220.0,1,Veg
109019,CUST01465,2025-06-27,12:15:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Kuchumber Salad,120.0,1,Veg
109020,CUST02244,2025-01-21,12:45:00,BUHARI,Purasawalkam,"Biryani,North Indian",Lasooni Paneer Tikka,269.0,1,Veg
109020,CUST02244,2025-01-21,12:45:00,BUHARI,Purasawalkam,"Biryani,North Indian",Choco Crunchy Ice Cream,153.0,1,Veg
109020,CUST02244,2025-01-21,12:45:00,BUHARI,Purasawalkam,"Biryani,North Indian",Steamed Rice,109.0,1,Veg
109021,CUST00536,2025-05-07,08:31:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Corn Canipes,140.0,1,Veg
109021,CUST00536,2025-05-07,08:31:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Sweet Lime Juice,240.0,1,Veg
109021,CUST00536,2025-05-07,08:31:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Cold Coffee,280.0,1,Veg
109021,CUST00536,2025-05-07,08:31:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Brownie Milkshake,340.0,1,Veg
109022,CUST01368,2025-04-30,18:47:00,Karaikkudi Chettinadu,Poonamallee,"South Indian,Biryani",Chicken Kothu Kari Parotta,250.0,1,Non-veg
109022,CUST01368,2025-04-30,18:47:00,Karaikkudi Chettinadu,Poonamallee,"South Indian,Biryani",Chicken Biryani 1 Kg + Tilo Cool Drink,295.0,1,Non-veg
109022,CUST01368,2025-04-30,18:47:00,Karaikkudi Chettinadu,Poonamallee,"South Indian,Biryani",Rotti Pisang,140.0,1,Veg
109023,CUST00532,2025-07-01,09:53:00,BUHARI,Purasawalkam,"Biryani,North Indian",Parotta 2 Pieces + Chicken Masala (250 Ml),215.0,1,Non-veg
109023,CUST00532,2025-07-01,09:53:00,BUHARI,Purasawalkam,"Biryani,North Indian",Chocolate Ice Cream,149.0,1,Veg
109024,CUST00662,2025-03-29,21:10:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Veg Cheese Wrap,119.0,1,Veg
109024,CUST00662,2025-03-29,21:10:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Sweet Corn Shawarma,114.0,2,Veg
109024,CUST00662,2025-03-29,21:10:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Watermelon Juice Pure Extract (350 Ml),94.0,1,Veg
109025,CUST01705,2025-02-26,08:22:00,Sangeetha Veg Restaurant,Poonamallee,"South Indian,North Indian",Jeera Rice Large,285.0,1,Veg
109025,CUST01705,2025-02-26,08:22:00,Sangeetha Veg Restaurant,Poonamallee,"South Indian,North Indian",Cheese Kulcha,124.0,1,Veg
109025,CUST01705,2025-02-26,08:22:00,Sangeetha Veg Restaurant,Poonamallee,"South Indian,North Indian",Strawberry - Classic Milkshakes,155.0,2,Veg
109026,CUST02462,2025-04-08,18:47:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Chilli Baby Corn Gravy,250.0,2,Veg
109027,CUST02395,2025-02-06,11:13:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Schezwan Mixed Noodles,480.0,1,Veg
109027,CUST02395,2025-02-06,11:13:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Pan Fried Noodles With Gravy,560.0,1,Veg
109027,CUST02395,2025-02-06,11:13:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Fanta,100.0,1,Veg
109027,CUST02395,2025-02-06,11:13:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Watermelon Juice,220.0,1,Veg
109027,CUST02395,2025-02-06,11:13:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Water Bottle 500ml,25.0,1,Veg
109028,CUST01866,2025-01-03,22:44:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Veg Gobi Noodles,420.0,1,Veg
109028,CUST01866,2025-01-03,22:44:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Watermelon Juice,220.0,1,Veg
109029,CUST00069,2025-04-29,13:00:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Mash Potato With Cheese Roll,300.0,2,Veg
109029,CUST00069,2025-04-29,13:00:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Schezwan Noodles + Gobi Manchurian,460.0,1,Veg
109029,CUST00069,2025-04-29,13:00:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Ghee Kichiya,90.0,1,Veg
109029,CUST00069,2025-04-29,13:00:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Pineapple Juice,220.0,2,Veg
109029,CUST00069,2025-04-29,13:00:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Fresh Fruit Salad,240.0,1,Veg
109030,CUST00685,2025-03-09,22:19:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Chapati (3 Pcs) With Channa Masala Gravy,129.0,2,Veg
109030,CUST00685,2025-03-09,22:19:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Schezwan Chicken Sandwich,84.0,2,Non-veg
109030,CUST00685,2025-03-09,22:19:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Dragon Juice (350 Ml),99.0,1,Veg
109031,CUST01055,2025-02-21,20:04:00,PARFAIT CAKES N BAKES,Purasawalkam,"Bakery,Desserts",Chicken Puff,33.9,2,Non-veg
109032,CUST01719,2025-01-21,11:52:00,BUHARI,Purasawalkam,"Biryani,North Indian",Lehsuni Kebab,305.0,1,Non-veg
109032,CUST01719,2025-01-21,11:52:00,BUHARI,Purasawalkam,"Biryani,North Indian",Mixed Fried Rice,309.0,1,Non-veg
109032,CUST01719,2025-01-21,11:52:00,BUHARI,Purasawalkam,"Biryani,North Indian",Schezwan Prawns,349.0,1,Non-veg
109032,CUST01719,2025-01-21,11:52:00,BUHARI,Purasawalkam,"Biryani,North Indian",Curd Rice + Chicken 65,229.0,2,Non-veg
109032,CUST01719,2025-01-21,11:52:00,BUHARI,Purasawalkam,"Biryani,North Indian",Veg Sweet Corn Soup,139.0,1,Veg
109032,CUST01719,2025-01-21,11:52:00,BUHARI,Purasawalkam,"Biryani,North Indian",Steam Rice + Aloo Gobi Masal (250 Ml),189.0,1,Veg
109033,CUST00479,2025-03-30,19:36:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Onion Kulcha,70.0,1,Veg
109033,CUST00479,2025-03-30,19:36:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Apple Nuts Coleslaw Salad,140.0,2,Veg
109033,CUST00479,2025-03-30,19:36:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Potato Chips Salted,55.0,1,Veg
109033,CUST00479,2025-03-30,19:36:00,Guest Hotel,Purasawalkam,"South Indian,North Indian",Extra Buttermilk,39.0,1,Veg
109034,CUST02264,2025-02-06,11:20:00,PARFAIT CAKES N BAKES,Purasawalkam,"Bakery,Desserts",Apple Butterscotch Cake [eggless] [half Kg],487.29,1,Veg
109035,CUST00821,2025-02-23,20:54:00,Royal Sandwich,Purasawalkam,Fast Food,Bhujia Sandwich Mayo Sandwich,95.0,1,Veg
109036,CUST01325,2025-03-27,08:39:00,BUHARI,Purasawalkam,"Biryani,North Indian",Buhari's Chicken Masala,259.0,1,Non-veg
109036,CUST01325,2025-03-27,08:39:00,BUHARI,Purasawalkam,"Biryani,North Indian",Mixed Noodles,309.0,1,Non-veg
109036,CUST01325,2025-03-27,08:39:00,BUHARI,Purasawalkam,"Biryani,North Indian",Sweet And Sour Chicken,285.0,1,Non-veg
109036,CUST01325,2025-03-27,08:39:00,BUHARI,Purasawalkam,"Biryani,North Indian",Chicken Lollipop Sauce,289.0,1,Non-veg
109037,CUST01913,2025-06-15,18:37:00,Victuals,Poonamallee,"Beverages,Chinese",Chicken Pepper Soup,109.0,1,Non-veg
109038,CUST01495,2025-05-29,19:46:00,Lassi Coruscoa,Purasawalkam,Desserts,Whey Protein,155.0,1,Veg
109038,CUST01495,2025-05-29,19:46:00,Lassi Coruscoa,Purasawalkam,Desserts,Litchi Lassi,104.0,1,Veg
109038,CUST01495,2025-05-29,19:46:00,Lassi Coruscoa,Purasawalkam,Desserts,Carrot Ginger Lime Juice,104.0,2,Veg
109038,CUST01495,2025-05-29,19:46:00,Lassi Coruscoa,Purasawalkam,Desserts,Blueberry Lassi,104.0,1,Veg
109039,CUST00003,2025-02-06,08:25:00,Liza Restaurant (Halal),Purasawalkam,"Arabian,North Indian",Panneer Tikka Roll,128.0,1,Veg
109039,CUST00003,2025-02-06,08:25:00,Liza Restaurant (Halal),Purasawalkam,"Arabian,North Indian",Veg Sweet corn Soup,128.0,1,Veg
109040,CUST01224,2025-07-05,15:05:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Palak Corn,220.0,1,Veg
109041,CUST01334,2025-04-17,15:17:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Mixed Noodles,260.0,1,Veg
109041,CUST01334,2025-04-17,15:17:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Tomato Bharwa Subzi,290.0,2,Veg
109042,CUST01251,2025-01-05,09:52:00,Hotel Raaj Bhaavan,Purasawalkam,"South Indian,North Indian",Veg Pulav,195.0,1,Veg
109042,CUST01251,2025-01-05,09:52:00,Hotel Raaj Bhaavan,Purasawalkam,"South Indian,North Indian",Gopi Manchurian Gravy,220.0,1,Veg
109042,CUST01251,2025-01-05,09:52:00,Hotel Raaj Bhaavan,Purasawalkam,"South Indian,North Indian",Tomato Juice,85.0,1,Veg
109042,CUST01251,2025-01-05,09:52:00,Hotel Raaj Bhaavan,Purasawalkam,"South Indian,North Indian",Apple Milkshakes without Ice Cream,150.0,1,Veg
109043,CUST00898,2025-02-11,17:52:00,Liza Restaurant (Halal),Purasawalkam,"Arabian,North Indian",Kadhai Prawns,338.0,1,Non-veg
109043,CUST00898,2025-02-11,17:52:00,Liza Restaurant (Halal),Purasawalkam,"Arabian,North Indian",Butter Chapati,25.0,1,Veg
109043,CUST00898,2025-02-11,17:52:00,Liza Restaurant (Halal),Purasawalkam,"Arabian,North Indian",Royal Falooda,135.0,1,Veg
109043,CUST00898,2025-02-11,17:52:00,Liza Restaurant (Halal),Purasawalkam,"Arabian,North Indian",Extra Kubus,20.0,2,Veg
109044,CUST01738,2025-03-18,13:24:00,Karaikkudi Chettinadu,Poonamallee,"South Indian,Biryani",Egg Kalakki (1 Pc),40.0,1,Non-veg
109044,CUST01738,2025-03-18,13:24:00,Karaikkudi Chettinadu,Poonamallee,"South Indian,Biryani",Sweet Bun Parotta (2pcs),120.0,1,Veg
109045,CUST01845,2025-05-19,12:15:00,Royal Sandwich,Purasawalkam,Fast Food,Pita Paneer Mayo Sandwich,135.0,1,Veg
109045,CUST01845,2025-05-19,12:15:00,Royal Sandwich,Purasawalkam,Fast Food,Spinach Corn Tandoori Cheese Sandwich,124.0,1,Veg
109045,CUST01845,2025-05-19,12:15:00,Royal Sandwich,Purasawalkam,Fast Food,Bread Butter Jam Mayo,80.0,1,Veg
109045,CUST01845,2025-05-19,12:15:00,Royal Sandwich,Purasawalkam,Fast Food,Lemon Pepper French Fries,109.0,1,Veg
109046,CUST01012,2025-05-12,15:09:00,Sangeetha Veg Restaurant,Poonamallee,"South Indian,North Indian",Methi Roti,86.0,1,Veg
109046,CUST01012,2025-05-12,15:09:00,Sangeetha Veg Restaurant,Poonamallee,"South Indian,North Indian",Paneer Butter Masala   Large,325.0,1,Veg
109047,CUST02146,2025-06-01,20:52:00,Hotel Shiva Sagar,Purasawalkam,"North Indian,Jain",Butter Phulka(3) With Mix Veg Curry Combo,165.0,1,Veg
109047,CUST02146,2025-06-01,20:52:00,Hotel Shiva Sagar,Purasawalkam,"North Indian,Jain",Butter Milk,48.0,1,Veg
109048,CUST00489,2025-01-16,10:29:00,Hotel Shiva Sagar,Purasawalkam,"North Indian,Jain",Jain Pav Bhaji,144.0,1,Veg
109049,CUST00662,2025-07-19,20:31:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Dal Dhabewali,240.0,1,Veg
109049,CUST00662,2025-07-19,20:31:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Desi Masala Fries,170.0,1,Veg
109050,CUST00706,2025-01-12,22:38:00,Victuals,Poonamallee,"Beverages,Chinese",Banana Chocolate Shake (350 Ml),84.0,1,Veg
109051,CUST01171,2025-03-26,19:49:00,Lassi Junction Purasawalkam,Purasawalkam,"Beverages,Juices",Thousand Island Cheese Grilled Sandwich,164.0,1,Veg
109052,CUST00396,2025-03-20,19:20:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Oreo With Strawberry Milkshake (350 Ml),109.0,1,Veg
109052,CUST00396,2025-03-20,19:20:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Schezwan Sweet Corn Sandwich,84.0,1,Veg
109053,CUST01913,2025-01-11,10:26:00,Hotel Raaj Bhaavan,Purasawalkam,"South Indian,North Indian",Mushroom Noodles,210.0,1,Veg
109053,CUST01913,2025-01-11,10:26:00,Hotel Raaj Bhaavan,Purasawalkam,"South Indian,North Indian",Mushroom Fry,190.0,1,Veg
109053,CUST01913,2025-01-11,10:26:00,Hotel Raaj Bhaavan,Purasawalkam,"South Indian,North Indian",Paratha,75.0,1,Veg
109053,CUST01913,2025-01-11,10:26:00,Hotel Raaj Bhaavan,Purasawalkam,"South Indian,North Indian",Fresh Lime Soda,75.0,1,Veg
109053,CUST01913,2025-01-11,10:26:00,Hotel Raaj Bhaavan,Purasawalkam,"South Indian,North Indian",Water Melon,75.0,1,Veg
109053,CUST01913,2025-01-11,10:26:00,Hotel Raaj Bhaavan,Purasawalkam,"South Indian,North Indian",Masal Dhosa + Coffee 200 ml,150.0,1,Veg
109054,CUST01273,2025-03-17,21:11:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Cheese Maggie,220.0,1,Veg
109054,CUST01273,2025-03-17,21:11:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Chilli Garlic Fried Rice,440.0,1,Veg
109054,CUST01273,2025-03-17,21:11:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Dhai Papadi,90.0,1,Veg
109054,CUST01273,2025-03-17,21:11:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Dates Milkshake,240.0,1,Veg
109054,CUST01273,2025-03-17,21:11:00,THE NEW BOX,Purasawalkam,"Chinese,Indian",Crispy Paneer [barbeque Sauce Dress],310.0,2,Veg
109055,CUST01665,2025-04-11,14:43:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Onion Kulcha,120.0,1,Veg
109055,CUST01665,2025-04-11,14:43:00,Masaledaar Desi Rasoi,Purasawalkam,"North Indian,Chinese",Chocolate Brownie Shake,220.0,1,Veg
109056,CUST01665,2025-01-13,08:54:00,Lassi Junction Purasawalkam,Purasawalkam,"Beverages,Juices",Green Pista Mocktail,104.0,1,Veg
109056,CUST01665,2025-01-13,08:54:00,Lassi Junction Purasawalkam,Purasawalkam,"Beverages,Juices",French Fries,95.0,1,Veg
109056,CUST01665,2025-01-13,08:54:00,Lassi Junction Purasawalkam,Purasawalkam,"Beverages,Juices",Paneer Sandwich + Sweet Lassi + Dry Fruit Lassi,241.0,1,Veg
109057,CUST01062,2025-05-18,13:09:00,LAKSHMI RESTAURANT,Poonamallee,Indian,Schezwan Chicken,250.0,1,Non-veg
109057,CUST01062,2025-05-18,13:09:00,LAKSHMI RESTAURANT,Poonamallee,Indian,Paneer Manchurian,210.0,1,Veg
109057,CUST01062,2025-05-18,13:09:00,LAKSHMI RESTAURANT,Poonamallee,Indian,Sweet Corn Chicken Soup,110.0,1,Non-veg
109058,CUST02079,2025-01-18,17:05:00,Karaikkudi Chettinadu,Poonamallee,"South Indian,Biryani",Chilli Chicken Fry,190.0,1,Non-veg
109058,CUST02079,2025-01-18,17:05:00,Karaikkudi Chettinadu,Poonamallee,"South Indian,Biryani",Sambar Idly(2pcs),80.0,1,Veg
109059,CUST00844,2025-02-05,17:43:00,Hotel Shiva Sagar,Purasawalkam,"North Indian,Jain",Manchow Soup,102.0,1,Veg
109060,CUST00200,2025-04-01,18:55:00,Sangeetha Veg Restaurant,Poonamallee,"South Indian,North Indian",Bread Chenna,86.0,1,Veg
109060,CUST00200,2025-04-01,18:55:00,Sangeetha Veg Restaurant,Poonamallee,"South Indian,North Indian",Sambar Vadai (1 Pc),52.0,1,Veg
109060,CUST00200,2025-04-01,18:55:00,Sangeetha Veg Restaurant,Poonamallee,"South Indian,North Indian",Spl Sambar Rice Small,115.0,1,Veg
109061,CUST01642,2025-01-22,18:03:00,Lassi Junction Purasawalkam,Purasawalkam,"Beverages,Juices",Chilli Cheese Toast Sandwich,95.0,1,Veg
109062,CUST00550,2025-06-24,09:14:00,LAKSHMI RESTAURANT,Poonamallee,Indian,Egg Omelette,70.0,2,Non-veg
109062,CUST00550,2025-06-24,09:14:00,LAKSHMI RESTAURANT,Poonamallee,Indian,Pomogranate,80.0,1,Veg
109063,CUST01224,2025-06-02,10:55:00,PARFAIT CAKES N BAKES,Purasawalkam,"Bakery,Desserts",White Forest Cake [half Kg],466.1,1,Non-veg
109063,CUST01224,2025-06-02,10:55:00,PARFAIT CAKES N BAKES,Purasawalkam,"Bakery,Desserts",Red Velvet White Forest Pastry [eggless],59.32,1,Veg
109064,CUST01465,2025-01-09,21:04:00,PARFAIT CAKES N BAKES,Purasawalkam,"Bakery,Desserts",Mango Cake [half Kg],402.54,1,Non-veg
109064,CUST01465,2025-01-09,21:04:00,PARFAIT CAKES N BAKES,Purasawalkam,"Bakery,Desserts",Fruit Gateau Cake [half Kg],508.47,1,Non-veg
109065,CUST00311,2025-06-07,15:54:00,Royal Sandwich,Purasawalkam,Fast Food,Lays Mayo Sandwich,94.0,1,Veg
109065,CUST00311,2025-06-07,15:54:00,Royal Sandwich,Purasawalkam,Fast Food,Chocolicious French Fries,129.0,1,Veg
109066,CUST02185,2025-04-09,14:40:00,Sangeetha Veg Restaurant,Poonamallee,"South Indian,North Indian",Tomato Soup,95.0,1,Veg
109066,CUST02185,2025-04-09,14:40:00,Sangeetha Veg Restaurant,Poonamallee,"South Indian,North Indian",Dhal Fry ( Yellow Dhal ) Small,150.0,1,Veg
109066,CUST02185,2025-04-09,14:40:00,Sangeetha Veg Restaurant,Poonamallee,"South Indian,North Indian",Rose Kheer,81.0,1,Veg
109067,CUST00365,2025-02-22,17:17:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Mango Milkshake (350 Ml),94.0,1,Veg
109067,CUST00365,2025-02-22,17:17:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Aloo Roll,114.0,1,Veg
109067,CUST00365,2025-02-22,17:17:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Watermelon Lime Juice (350 Ml),59.0,2,Veg
109067,CUST00365,2025-02-22,17:17:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Guava Juice (350 Ml),74.0,1,Veg
109067,CUST00365,2025-02-22,17:17:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Hot Badam Milk Flask (250 Ml),109.0,1,Veg
109068,CUST02033,2025-01-10,22:23:00,Lassi Junction Purasawalkam,Purasawalkam,"Beverages,Juices",Jaljeera,77.0,1,Veg
109068,CUST02033,2025-01-10,22:23:00,Lassi Junction Purasawalkam,Purasawalkam,"Beverages,Juices",Green Pista Shake,116.0,1,Veg
109068,CUST02033,2025-01-10,22:23:00,Lassi Junction Purasawalkam,Purasawalkam,"Beverages,Juices",Sweet Lassi + Strawberry Lassi + Mango Lassi,207.0,1,Veg
109069,CUST00483,2025-04-29,17:25:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Phulka (3 Pcs) With Channa Masala Gravy,109.0,1,Veg
109069,CUST00483,2025-04-29,17:25:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Classic Egg Omelette Sandwich,84.0,1,Non-veg
109069,CUST00483,2025-04-29,17:25:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Royal Lime Juice (350 Ml),64.0,1,Veg
109069,CUST00483,2025-04-29,17:25:00,EXPRESS FOOD COURT,Poonamallee,"Fast Food,North Indian",Papaya Lassi (350 Ml),84.0,1,Veg
109070,CUST02473,2025-07-14,11:24:00,Lassi Coruscoa,Purasawalkam,Desserts,Ferrero Bourbon Mocktail,129.0,1,Veg
109070,CUST02473,2025-07-14,11:24:00,Lassi Coruscoa,Purasawalkam,Desserts,Kesar Falooda,129.0,2,Veg
109071,CUST01172,2025-02-06,18:12:00,Liza Restaurant (Halal),Purasawalkam,"Arabian,North Indian",Mutton Manchow Soup,178.0,1,Non-veg
109071,CUST01172,2025-02-06,18:12:00,Liza Restaurant (Halal),Purasawalkam,"Arabian,North Indian",Hawaiian Chicken Salad,158.0,1,Non-veg
109072,CUST02064,2025-01-30,21:41:00,Taj Restaurant,Poonamallee,"North Indian,Arabian",Nathoon Egg Keema,160.0,1,Non-veg
109072,CUST02064,2025-01-30,21:41:00,Taj Restaurant,Poonamallee,"North Indian,Arabian",Dry Fruit Lassi,120.0,1,Veg
109072,CUST02064,2025-01-30,21:41:00,Taj Restaurant,Poonamallee,"North Indian,Arabian",Mayonnaise Sauce,30.0,1,Veg
109073,CUST01260,2025-01-01,15:28:00,Royal Sandwich,Purasawalkam,Fast Food,Focaccia Chicken Cheese Sandwich,179.0,1,Non-veg
109073,CUST01260,2025-01-01,15:28:00,Royal Sandwich,Purasawalkam,Fast Food,Mango Choco Banana Sandwich,109.0,1,Veg
109074,CUST01019,2025-05-23,10:11:00,Lassi Junction Purasawalkam,Purasawalkam,"Beverages,Juices",Lychee And Mango Mocktail,155.0,1,Veg
109074,CUST01019,2025-05-23,10:11:00,Lassi Junction Purasawalkam,Purasawalkam,"Beverages,Juices",Paneer Sandwich + Watermelon Juice +pomegranate Juice,261.0,1,Veg
109074,CUST01019,2025-05-23,10:11:00,Lassi Junction Purasawalkam,Purasawalkam,"Beverages,Juices",Pineapple Juice,110.0,1,Veg
109074,CUST01019,2025-05-23,10:11:00,Lassi Junction Purasawalkam,Purasawalkam,"Beverages,Juices",Mango Delight Ice Cream,155.0,1,Veg
