order_id,customer_id,restaurant_id,order_date,order_time_slot,veg_season_tag,is_veg_order,item_count,gross_amount,discount_pct,discount_amount,delivery_fee,final_amount,delivery_time_min,rating_given
110957,490,7,2025-08-12,Afternoon,Shravan,0,2,378.0,15,56.7,0.0,321.3,44,4.0
110959,1598,9,2025-08-12,Afternoon,Shravan,1,2,240.0,15,36.0,30.0,234.0,23,4.0
110960,1439,8,2025-08-12,Night,Shravan,1,2,350.0,15,52.5,0.0,297.5,36,4.0
110961,962,11,2025-08-12,Night,Shravan,0,1,148.0,15,22.2,30.0,155.8,27,4.0
110962,2170,13,2025-08-12,Night,Shravan,1,1,104.0,15,15.6,30.0,118.4,30,5.0
110964,453,6,2025-08-12,Night,Shravan,1,1,900.0,15,135.0,0.0,765.0,22,5.0
110965,557,13,2025-08-12,Afternoon,Shravan,1,2,270.0,15,40.5,30.0,259.5,30,5.0
110966,455,12,2025-08-12,Afternoon,Shravan,0,3,298.0,15,44.7,30.0,283.3,32,3.0
110967,1733,3,2025-08-12,Morning,Shravan,1,1,40.0,15,6.0,30.0,64.0,25,5.0
110968,28,14,2025-08-12,Morning,Shravan,1,2,230.0,15,34.5,30.0,225.5,22,5.0
110969,930,8,2025-08-12,Morning,Shravan,1,3,600.0,15,90.0,0.0,510.0,24,5.0
110970,1442,12,2025-08-12,Afternoon,Shravan,0,4,920.0,15,138.0,0.0,782.0,35,5.0
110971,1840,6,2025-08-12,Evening,Shravan,1,2,82.37,15,12.36,30.0,100.01,35,5.0
110972,191,11,2025-08-12,Night,Shravan,0,1,68.0,15,10.2,30.0,87.8,38,5.0
110973,900,8,2025-08-12,Evening,Shravan,1,1,240.0,15,36.0,30.0,234.0,19,4.0
110974,1895,8,2025-08-12,Night,Shravan,1,4,580.0,15,87.0,0.0,493.0,28,5.0
110976,1533,15,2025-08-12,Morning,Shravan,0,4,820.0,15,123.0,0.0,697.0,27,5.0
110977,402,7,2025-08-12,Morning,Shravan,0,1,430.0,15,64.5,0.0,365.5,24,4.0
110978,1759,4,2025-08-12,Evening,Shravan,1,2,260.0,15,39.0,30.0,251.0,47,4.0
110979,1880,7,2025-08-12,Afternoon,Shravan,0,5,1264.0,15,189.6,0.0,1074.4,41,4.0
110980,878,12,2025-08-12,Afternoon,Shravan,0,2,400.0,15,60.0,0.0,340.0,21,4.0
110982,1374,6,2025-08-12,Evening,Shravan,1,2,175.26999999999998,15,26.29,30.0,178.98,20,4.0
110983,1245,1,2025-08-12,Morning,Shravan,1,3,590.0,15,88.5,0.0,501.5,24,4.0
110984,211,7,2025-08-12,Afternoon,Shravan,0,5,867.0,15,130.05,0.0,736.95,35,4.0
110985,512,14,2025-08-12,Afternoon,Shravan,1,3,350.0,15,52.5,0.0,297.5,31,5.0
110986,827,6,2025-08-12,Evening,Shravan,1,2,300.52,15,45.08,0.0,255.44,46,5.0
110987,302,10,2025-08-12,Evening,Shravan,1,3,472.0,15,70.8,0.0,401.2,20,5.0
110989,926,1,2025-08-12,Afternoon,Shravan,1,4,329.0,15,49.35,0.0,279.65,29,5.0
110990,387,11,2025-08-12,Afternoon,Shravan,0,5,636.0,15,95.4,0.0,540.6,37,3.0
110992,2092,11,2025-08-12,Afternoon,Shravan,0,2,616.0,15,92.4,0.0,523.6,41,5.0
110993,1912,1,2025-08-12,Morning,Shravan,1,3,902.0,15,135.3,0.0,766.7,47,4.0
110994,1740,12,2025-08-12,Night,Shravan,0,2,216.0,15,32.4,30.0,213.6,27,4.0
110995,1570,5,2025-08-12,Evening,Shravan,0,4,524.0,15,78.6,0.0,445.4,40,3.0
110996,1202,3,2025-08-12,Night,Shravan,1,1,325.0,15,48.75,0.0,276.25,26,5.0
110997,1515,2,2025-08-12,Afternoon,Shravan,0,5,680.0,15,102.0,0.0,578.0,34,5.0
110998,894,12,2025-08-12,Evening,Shravan,0,2,465.0,15,69.75,0.0,395.25,34,5.0
110999,1274,3,2025-08-13,Evening,Shravan,0,4,570.0,15,85.5,0.0,484.5,31,5.0
111000,922,2,2025-08-13,Evening,Shravan,1,3,390.0,15,58.5,0.0,331.5,30,5.0
111001,613,4,2025-08-13,Afternoon,Shravan,1,3,960.0,15,144.0,0.0,816.0,33,5.0
111002,425,2,2025-08-13,Evening,Shravan,0,3,285.0,15,42.75,30.0,272.25,36,5.0
111003,2137,8,2025-08-13,Evening,Shravan,1,3,570.0,15,85.5,0.0,484.5,23,5.0
111004,603,13,2025-08-13,Evening,Shravan,1,3,405.0,15,60.75,0.0,344.25,46,5.0
111005,972,8,2025-08-13,Morning,Shravan,1,2,310.0,15,46.5,0.0,263.5,46,4.0
111006,1308,3,2025-08-13,Night,Shravan,0,3,270.0,15,40.5,30.0,259.5,26,5.0
111007,576,7,2025-08-13,Afternoon,Shravan,0,2,508.0,15,76.2,0.0,431.8,36,4.0
111008,755,4,2025-08-13,Morning,Shravan,1,2,860.0,15,129.0,0.0,731.0,33,5.0
111009,60,3,2025-08-13,Night,Shravan,0,2,155.0,15,23.25,30.0,161.75,20,5.0
111010,1267,15,2025-08-13,Night,Shravan,0,2,450.0,15,67.5,0.0,382.5,39,3.0
111011,1912,10,2025-08-13,Morning,Shravan,1,4,684.0,15,102.6,0.0,581.4,29,4.0
111012,2012,10,2025-08-13,Afternoon,Shravan,1,3,307.0,15,46.05,0.0,260.95,47,5.0
111013,935,1,2025-08-13,Morning,Shravan,1,5,770.0,15,115.5,0.0,654.5,29,3.0
111014,1659,11,2025-08-13,Evening,Shravan,0,5,649.0,15,97.35,0.0,551.65,25,4.0
111015,1915,2,2025-08-13,Evening,Shravan,0,4,460.0,15,69.0,0.0,391.0,27,4.0
111016,860,2,2025-08-13,Night,Shravan,0,3,410.0,15,61.5,0.0,348.5,21,5.0
111017,135,2,2025-08-13,Evening,Shravan,1,4,376.0,15,56.4,0.0,319.6,32,3.0
111019,3,11,2025-08-13,Afternoon,Shravan,0,3,311.0,15,46.65,0.0,264.35,47,5.0
111022,1754,10,2025-08-13,Evening,Shravan,1,1,399.0,15,59.85,0.0,339.15,23,5.0
111023,1655,15,2025-08-13,Afternoon,Shravan,1,4,500.0,15,75.0,0.0,425.0,26,5.0
111024,1377,3,2025-08-13,Night,Shravan,0,4,725.0,15,108.75,0.0,616.25,45,5.0
111025,1640,4,2025-08-13,Evening,Shravan,1,2,1260.0,15,189.0,0.0,1071.0,45,4.0
111026,1800,11,2025-08-13,Evening,Shravan,0,3,524.0,15,78.6,0.0,445.4,20,5.0
111027,2021,7,2025-08-13,Afternoon,Shravan,0,1,310.0,15,46.5,0.0,263.5,29,5.0
111028,566,11,2025-08-13,Afternoon,Shravan,0,2,426.0,15,63.9,0.0,362.1,27,5.0
111029,917,12,2025-08-13,Morning,Shravan,0,3,463.0,15,69.45,0.0,393.55,31,3.0
111030,1954,2,2025-08-13,Evening,Shravan,1,2,253.0,15,37.95,30.0,245.05,30,5.0
111031,129,1,2025-08-13,Afternoon,Shravan,1,3,440.0,15,66.0,0.0,374.0,25,5.0
111032,1485,12,2025-08-13,Afternoon,Shravan,0,3,425.0,15,63.75,0.0,361.25,34,4.0
111033,1371,10,2025-08-13,Afternoon,Shravan,1,1,449.0,15,67.35,0.0,381.65,20,4.0
111034,1808,5,2025-08-13,Evening,Shravan,0,4,532.0,15,79.8,0.0,452.2,43,5.0
111035,666,2,2025-08-13,Afternoon,Shravan,1,3,252.0,15,37.8,30.0,244.2,34,5.0
111036,1459,15,2025-08-13,Evening,Shravan,0,6,890.0,15,133.5,0.0,756.5,42,5.0
111038,1569,15,2025-08-13,Night,Shravan,0,3,690.0,15,103.5,0.0,586.5,42,4.0
111039,454,12,2025-08-13,Night,Shravan,0,2,308.0,15,46.2,0.0,261.8,34,5.0
111040,11,15,2025-08-13,Afternoon,Shravan,1,3,530.0,15,79.5,0.0,450.5,27,4.0
111041,2005,4,2025-08-13,Afternoon,Shravan,1,4,1200.0,15,180.0,0.0,1020.0,42,4.0
111042,733,2,2025-08-13,Afternoon,Shravan,0,2,397.0,15,59.55,0.0,337.45,47,4.0
111043,119,1,2025-08-13,Morning,Shravan,1,2,395.0,15,59.25,0.0,335.75,41,5.0
111044,1416,2,2025-08-13,Afternoon,Shravan,0,5,781.0,15,117.15,0.0,663.85,41,5.0
111045,454,7,2025-08-13,Evening,Shravan,0,4,911.0,15,136.65,0.0,774.35,44,3.0
111047,833,12,2025-08-13,Afternoon,Shravan,0,3,585.0,15,87.75,0.0,497.25,38,5.0
111048,62,1,2025-08-13,Evening,Shravan,1,3,522.0,15,78.3,0.0,443.7,40,4.0
111049,1402,5,2025-08-14,Morning,Shravan,0,2,385.0,15,57.75,0.0,327.25,29,3.0
111051,917,1,2025-08-14,Afternoon,Shravan,1,6,1014.0,15,152.1,0.0,861.9,28,5.0
111052,1371,4,2025-08-14,Evening,Shravan,1,1,300.0,15,45.0,30.0,285.0,36,5.0
111053,1516,6,2025-08-14,Night,Shravan,0,6,1141.09,15,171.16,0.0,969.93,42,4.0
111054,1284,11,2025-08-14,Night,Shravan,0,4,612.0,15,91.8,0.0,520.2,33,5.0
111055,1590,4,2025-08-14,Evening,Shravan,1,4,830.0,15,124.5,0.0,705.5,29,5.0
111056,1003,7,2025-08-14,Night,Shravan,0,1,325.0,15,48.75,0.0,276.25,28,5.0
111057,1757,7,2025-08-14,Afternoon,Shravan,1,3,478.0,15,71.7,0.0,406.3,28,5.0
111058,1749,3,2025-08-14,Evening,Shravan,0,2,280.0,15,42.0,30.0,268.0,33,4.0
111059,1684,10,2025-08-14,Morning,Shravan,1,4,697.0,15,104.55,0.0,592.45,19,5.0
111060,1903,6,2025-08-14,Morning,Shravan,1,1,59.32,15,8.9,30.0,80.42,43,4.0
111061,1962,1,2025-08-14,Morning,Shravan,1,3,501.0,15,75.15,0.0,425.85,45,4.0
111062,1570,10,2025-08-14,Morning,Shravan,1,1,90.0,15,13.5,30.0,106.5,32,5.0
111063,1740,9,2025-08-14,Morning,Shravan,1,3,314.0,15,47.1,0.0,266.9,27,5.0
111064,375,6,2025-08-14,Afternoon,Shravan,0,4,855.9300000000001,15,128.39,0.0,727.54,34,5.0
111065,497,7,2025-08-14,Morning,Shravan,0,4,787.0,15,118.05,0.0,668.95,28,5.0
111066,508,14,2025-08-14,Evening,Shravan,1,4,480.0,15,72.0,0.0,408.0,19,4.0
111067,406,14,2025-08-14,Morning,Shravan,1,1,195.0,15,29.25,30.0,195.75,23,5.0
111068,1086,6,2025-08-14,Night,Shravan,0,2,184.32,15,27.65,30.0,186.67,30,4.0
111069,1412,1,2025-08-14,Morning,Shravan,1,6,1400.0,15,210.0,0.0,1190.0,25,5.0
111070,69,14,2025-08-14,Evening,Shravan,1,4,955.0,15,143.25,0.0,811.75,30,4.0
111071,1395,1,2025-08-14,Evening,Shravan,1,1,219.0,15,32.85,30.0,216.15,42,4.0
111072,351,15,2025-08-14,Evening,Shravan,0,4,570.0,15,85.5,0.0,484.5,30,4.0
111074,1947,9,2025-08-14,Afternoon,Shravan,1,2,234.0,15,35.1,30.0,228.9,46,5.0
111075,1913,13,2025-08-14,Morning,Shravan,1,2,333.0,15,49.95,0.0,283.05,24,5.0
111078,1485,5,2025-08-14,Night,Shravan,1,1,109.0,15,16.35,30.0,122.65,21,5.0
111079,1189,1,2025-08-14,Evening,Shravan,1,4,570.0,15,85.5,0.0,484.5,44,3.0
111080,234,12,2025-08-14,Night,Shravan,0,3,685.0,15,102.75,0.0,582.25,43,4.0
111081,1395,11,2025-08-14,Night,Shravan,0,3,832.0,15,124.8,0.0,707.2,35,5.0
111082,1685,5,2025-08-14,Afternoon,Shravan,0,5,605.0,15,90.75,0.0,514.25,22,5.0
111083,399,7,2025-08-14,Night,Shravan,0,4,626.0,15,93.9,0.0,532.1,39,5.0
111084,1250,2,2025-08-14,Afternoon,Shravan,0,3,372.0,15,55.8,0.0,316.2,28,4.0
111085,652,6,2025-08-14,Evening,Shravan,0,2,749.99,15,112.5,0.0,637.49,40,4.0
111086,808,3,2025-08-14,Afternoon,Shravan,1,3,185.0,15,27.75,30.0,187.25,34,4.0
111087,113,4,2025-08-14,Night,Shravan,1,4,1660.0,15,249.0,0.0,1411.0,29,5.0
111089,1428,6,2025-08-14,Afternoon,Shravan,0,4,792.37,15,118.86,0.0,673.51,43,4.0
111090,1271,9,2025-08-14,Morning,Shravan,1,3,339.0,15,50.85,0.0,288.15,37,4.0
111091,1370,3,2025-08-14,Evening,Shravan,0,4,720.0,15,108.0,0.0,612.0,23,5.0
111092,2107,12,2025-08-14,Night,Shravan,0,2,700.0,15,105.0,0.0,595.0,34,4.0
111093,708,6,2025-08-14,Evening,Shravan,0,6,915.26,15,137.29,0.0,777.97,39,3.0
111094,223,1,2025-08-14,Morning,Shravan,1,2,310.0,15,46.5,0.0,263.5,19,4.0
111095,1377,12,2025-08-14,Morning,Shravan,0,3,645.0,15,96.75,0.0,548.25,26,4.0
111097,1811,2,2025-08-14,Evening,Shravan,0,2,293.0,15,43.95,30.0,279.05,28,4.0
111098,787,4,2025-08-14,Night,Shravan,1,2,260.0,15,39.0,30.0,251.0,19,5.0
111099,943,3,2025-08-15,Night,Shravan,1,2,250.0,15,37.5,30.0,242.5,24,5.0
111100,1634,7,2025-08-15,Afternoon,Shravan,0,6,1124.0,15,168.6,0.0,955.4,31,4.0
111101,1634,10,2025-08-15,Night,Shravan,1,4,534.0,15,80.1,0.0,453.9,29,4.0
111102,79,1,2025-08-15,Afternoon,Shravan,1,1,190.0,15,28.5,30.0,191.5,18,4.0
111104,1439,13,2025-08-15,Evening,Shravan,1,3,372.0,15,55.8,0.0,316.2,33,5.0
111105,1361,1,2025-08-15,Afternoon,Shravan,1,2,327.0,15,49.05,0.0,277.95,31,3.0
111106,1606,14,2025-08-15,Afternoon,Shravan,1,3,250.0,15,37.5,30.0,242.5,38,5.0
111107,1829,15,2025-08-15,Evening,Shravan,0,2,270.0,15,40.5,30.0,259.5,43,3.0
111108,903,8,2025-08-15,Afternoon,Shravan,1,1,260.0,15,39.0,30.0,251.0,38,5.0
111109,1571,11,2025-08-15,Afternoon,Shravan,1,1,128.0,15,19.2,30.0,138.8,29,5.0
111110,74,4,2025-08-15,Afternoon,Shravan,1,3,1040.0,15,156.0,0.0,884.0,34,5.0
111111,1408,9,2025-08-15,Morning,Shravan,1,4,582.0,15,87.3,0.0,494.7,20,4.0
111113,1102,6,2025-08-15,Evening,Shravan,0,4,336.86,15,50.53,0.0,286.33,31,3.0
111114,2051,2,2025-08-15,Afternoon,Shravan,1,1,84.0,15,12.6,30.0,101.4,22,5.0
111115,1039,2,2025-08-15,Afternoon,Shravan,0,1,219.0,15,32.85,30.0,216.15,32,5.0
111116,1395,4,2025-08-15,Evening,Shravan,1,4,1280.0,15,192.0,0.0,1088.0,30,4.0
111117,1885,7,2025-08-15,Evening,Shravan,0,2,448.0,15,67.2,0.0,380.8,19,5.0
111118,633,12,2025-08-15,Night,Shravan,0,3,410.0,15,61.5,0.0,348.5,41,4.0
111119,712,10,2025-08-15,Afternoon,Shravan,1,1,254.0,15,38.1,30.0,245.9,29,5.0
111120,1795,7,2025-08-15,Night,Shravan,0,1,215.0,15,32.25,30.0,212.75,36,5.0
111121,734,7,2025-08-15,Night,Shravan,0,2,428.0,15,64.2,0.0,363.8,20,5.0
111122,2012,3,2025-08-15,Night,Shravan,0,2,435.0,15,65.25,0.0,369.75,19,5.0
111123,1973,8,2025-08-15,Evening,Shravan,1,2,320.0,15,48.0,0.0,272.0,44,3.0
111124,566,5,2025-08-15,Afternoon,Shravan,1,2,194.0,15,29.1,30.0,194.9,26,4.0
111125,129,15,2025-08-15,Night,Shravan,0,2,270.0,15,40.5,30.0,259.5,40,4.0
111126,869,3,2025-08-15,Afternoon,Shravan,0,1,160.0,15,24.0,30.0,166.0,28,5.0
111127,2137,14,2025-08-15,Morning,Shravan,1,2,380.0,15,57.0,0.0,323.0,27,4.0
111128,1416,15,2025-08-15,Afternoon,Shravan,0,4,520.0,15,78.0,0.0,442.0,45,5.0
111129,1316,1,2025-08-15,Morning,Shravan,1,3,679.0,15,101.85,0.0,577.15,42,5.0
111130,1485,4,2025-08-15,Night,Shravan,1,3,565.0,15,84.75,0.0,480.25,38,3.0
111132,80,2,2025-08-15,Evening,Shravan,0,4,389.0,15,58.35,0.0,330.65,43,4.0
111134,1825,6,2025-08-15,Evening,Shravan,1,4,1459.16,15,218.87,0.0,1240.29,30,5.0
111135,1950,15,2025-08-15,Evening,Shravan,1,4,420.0,15,63.0,0.0,357.0,34,4.0
111137,828,3,2025-08-15,Evening,Shravan,0,6,905.0,15,135.75,0.0,769.25,18,4.0
111138,1455,6,2025-08-15,Morning,Shravan,0,2,59.66,15,8.95,30.0,80.71,35,3.0
111139,1215,2,2025-08-15,Evening,Shravan,0,3,276.0,15,41.4,30.0,264.6,34,4.0
111140,1920,3,2025-08-15,Night,Shravan,0,4,615.0,15,92.25,0.0,522.75,29,5.0
111142,1354,13,2025-08-15,Evening,Shravan,1,4,750.0,15,112.5,0.0,637.5,27,5.0
111143,2170,5,2025-08-15,Evening,Shravan,0,2,318.0,15,47.7,0.0,270.3,37,4.0
111144,1714,15,2025-08-15,Afternoon,Shravan,1,1,120.0,15,18.0,30.0,132.0,40,5.0
111146,2069,6,2025-08-15,Evening,Shravan,1,2,635.59,15,95.34,0.0,540.25,23,5.0
111147,508,1,2025-08-15,Morning,Shravan,1,1,205.0,15,30.75,30.0,204.25,47,3.0
111151,2075,4,2025-08-15,Afternoon,Shravan,1,4,1420.0,15,213.0,0.0,1207.0,29,5.0
111152,1712,7,2025-08-15,Night,Shravan,0,4,1039.0,15,155.85,0.0,883.15,27,4.0
111153,1692,15,2025-08-15,Evening,Shravan,0,4,450.0,15,67.5,0.0,382.5,26,4.0
111154,826,2,2025-08-16,Afternoon,Shravan,1,3,290.0,15,43.5,30.0,276.5,28,5.0
111155,614,4,2025-08-16,Afternoon,Shravan,1,5,1500.0,15,225.0,0.0,1275.0,20,3.0
111157,1411,10,2025-08-16,Evening,Shravan,1,1,156.0,15,23.4,30.0,162.6,24,4.0
111158,403,10,2025-08-16,Afternoon,Shravan,1,1,216.0,15,32.4,30.0,213.6,33,5.0
111159,959,7,2025-08-16,Afternoon,Shravan,0,3,813.0,15,121.95,0.0,691.05,32,4.0
111160,230,1,2025-08-16,Night,Shravan,1,2,205.0,15,30.75,30.0,204.25,21,5.0
111161,2003,3,2025-08-16,Evening,Shravan,1,1,160.0,15,24.0,30.0,166.0,40,5.0
111162,708,14,2025-08-16,Night,Shravan,1,2,285.0,15,42.75,30.0,272.25,39,5.0
111163,1617,15,2025-08-16,Afternoon,Shravan,1,1,150.0,15,22.5,30.0,157.5,30,4.0
111164,794,7,2025-08-16,Night,Shravan,0,3,977.0,15,146.55,0.0,830.45,37,4.0
111165,1102,12,2025-08-16,Afternoon,Shravan,1,2,160.0,15,24.0,30.0,166.0,18,4.0
111166,1235,1,2025-08-16,Morning,Shravan,1,3,395.0,15,59.25,0.0,335.75,46,5.0
111167,425,2,2025-08-16,Evening,Shravan,1,3,712.0,15,106.8,0.0,605.2,22,5.0
111169,1416,3,2025-08-16,Afternoon,Shravan,0,3,585.0,15,87.75,0.0,497.25,27,5.0
111170,919,2,2025-08-16,Afternoon,Shravan,1,2,232.0,15,34.8,30.0,227.2,24,4.0
111171,1468,12,2025-08-16,Afternoon,Shravan,1,1,90.0,15,13.5,30.0,106.5,42,5.0
111172,947,4,2025-08-16,Morning,Shravan,1,1,720.0,15,108.0,0.0,612.0,30,4.0
111173,497,7,2025-08-16,Night,Shravan,0,2,369.0,15,55.35,0.0,313.65,39,4.0
111175,733,12,2025-08-16,Afternoon,Shravan,0,4,1055.0,15,158.25,0.0,896.75,44,4.0
111176,1920,7,2025-08-16,Afternoon,Shravan,0,2,278.0,15,41.7,30.0,266.3,28,5.0
111178,323,11,2025-08-16,Afternoon,Shravan,0,4,630.0,15,94.5,0.0,535.5,26,5.0
111180,93,3,2025-08-16,Afternoon,Shravan,0,1,300.0,15,45.0,30.0,285.0,24,4.0
111181,476,15,2025-08-16,Evening,Shravan,0,1,280.0,15,42.0,30.0,268.0,32,5.0
111182,454,4,2025-08-16,Afternoon,Shravan,1,2,660.0,15,99.0,0.0,561.0,21,5.0
111183,733,8,2025-08-16,Evening,Shravan,1,4,370.0,15,55.5,0.0,314.5,30,5.0
111184,976,5,2025-08-16,Morning,Shravan,1,3,303.0,15,45.45,0.0,257.55,39,4.0
111185,582,13,2025-08-16,Evening,Shravan,1,3,678.0,15,101.7,0.0,576.3,41,4.0
111186,895,6,2025-08-16,Night,Shravan,1,2,169.49,15,25.42,30.0,174.07,26,4.0
111187,1047,14,2025-08-16,Afternoon,Shravan,1,3,335.0,15,50.25,0.0,284.75,47,4.0
111188,1215,15,2025-08-16,Morning,Shravan,0,1,200.0,15,30.0,30.0,200.0,26,4.0
111189,1150,15,2025-08-16,Evening,Shravan,0,3,760.0,15,114.0,0.0,646.0,42,3.0
111190,1140,1,2025-08-16,Afternoon,Shravan,1,2,448.0,15,67.2,0.0,380.8,18,3.0
111191,262,14,2025-08-16,Evening,Shravan,1,1,190.0,15,28.5,30.0,191.5,27,5.0
111192,454,1,2025-08-16,Afternoon,Shravan,1,4,723.0,15,108.45,0.0,614.55,47,3.0
111194,787,1,2025-08-16,Afternoon,Shravan,1,3,890.0,15,133.5,0.0,756.5,29,5.0
111195,1258,14,2025-08-16,Night,Shravan,1,4,805.0,15,120.75,0.0,684.25,42,3.0
111196,1727,13,2025-08-16,Afternoon,Shravan,1,4,603.0,15,90.45,0.0,512.55,27,5.0
111197,399,5,2025-08-16,Evening,Shravan,0,2,209.0,15,31.35,30.0,207.65,29,5.0
111199,1725,2,2025-08-16,Evening,Shravan,0,3,419.0,15,62.85,0.0,356.15,46,4.0
111201,930,1,2025-08-16,Morning,Shravan,1,5,1003.0,15,150.45,0.0,852.55,39,5.0
111202,679,11,2025-08-16,Morning,Shravan,0,3,565.0,15,84.75,0.0,480.25,19,3.0
111203,1613,1,2025-08-16,Morning,Shravan,1,4,545.0,15,81.75,0.0,463.25,24,5.0
111204,1750,5,2025-08-16,Evening,Shravan,0,2,248.0,15,37.2,30.0,240.8,42,5.0
111205,609,5,2025-08-16,Evening,Shravan,0,3,343.0,15,51.45,0.0,291.55,46,4.0
111206,1974,12,2025-08-17,Evening,Shravan,0,4,645.0,15,96.75,0.0,548.25,22,5.0
111207,1395,6,2025-08-17,Morning,Shravan,0,3,256.27,15,38.44,30.0,247.83,20,5.0
111208,487,6,2025-08-17,Evening,Shravan,1,2,341.52,15,51.23,0.0,290.29,45,4.0
111209,1305,4,2025-08-17,Night,Shravan,1,3,1140.0,15,171.0,0.0,969.0,47,5.0
111210,1158,7,2025-08-17,Afternoon,Shravan,0,2,439.0,15,65.85,0.0,373.15,46,5.0
111211,83,9,2025-08-17,Afternoon,Shravan,1,2,339.0,15,50.85,0.0,288.15,33,5.0
111212,259,15,2025-08-17,Evening,Shravan,0,3,450.0,15,67.5,0.0,382.5,46,5.0
111213,999,11,2025-08-17,Night,Shravan,0,2,333.0,15,49.95,0.0,283.05,21,4.0
111214,2114,10,2025-08-17,Afternoon,Shravan,1,1,72.0,15,10.8,30.0,91.2,45,5.0
111215,1729,10,2025-08-17,Evening,Shravan,1,3,1358.0,15,203.7,0.0,1154.3,42,3.0
111216,717,14,2025-08-17,Morning,Shravan,1,1,180.0,15,27.0,30.0,183.0,33,4.0
111217,454,14,2025-08-17,Evening,Shravan,1,3,445.0,15,66.75,0.0,378.25,36,4.0
111218,1456,8,2025-08-17,Afternoon,Shravan,1,3,670.0,15,100.5,0.0,569.5,35,5.0
111219,223,3,2025-08-17,Afternoon,Shravan,0,4,430.0,15,64.5,0.0,365.5,25,5.0
111221,292,2,2025-08-17,Morning,Shravan,1,4,316.0,15,47.4,0.0,268.6,46,4.0
111222,380,13,2025-08-17,Night,Shravan,1,4,508.0,15,76.2,0.0,431.8,46,3.0
111223,233,3,2025-08-17,Afternoon,Shravan,1,1,185.0,15,27.75,30.0,187.25,34,3.0
111224,1995,14,2025-08-17,Morning,Shravan,1,4,490.0,15,73.5,0.0,416.5,30,5.0
111225,1267,13,2025-08-17,Afternoon,Shravan,1,5,1082.0,15,162.3,0.0,919.7,28,4.0
111226,941,4,2025-08-17,Night,Shravan,1,4,1870.0,15,280.5,0.0,1589.5,24,5.0
111228,426,2,2025-08-17,Evening,Shravan,0,3,351.0,15,52.65,0.0,298.35,20,3.0
111229,1582,2,2025-08-17,Evening,Shravan,0,2,362.0,15,54.3,0.0,307.7,37,5.0
111230,403,7,2025-08-17,Evening,Shravan,0,2,588.0,15,88.2,0.0,499.8,31,4.0
111232,2137,13,2025-08-17,Evening,Shravan,1,1,90.0,15,13.5,30.0,106.5,27,5.0
111234,1967,10,2025-08-17,Afternoon,Shravan,1,2,204.0,15,30.6,30.0,203.4,28,4.0
111235,1039,14,2025-08-17,Evening,Shravan,1,1,210.0,15,31.5,30.0,208.5,28,5.0
111236,1978,8,2025-08-17,Afternoon,Shravan,1,4,770.0,15,115.5,0.0,654.5,37,4.0
111237,1971,13,2025-08-17,Evening,Shravan,1,5,831.0,15,124.65,0.0,706.35,47,4.0
111238,237,6,2025-08-17,Evening,Shravan,0,1,889.83,15,133.47,0.0,756.36,20,4.0
111239,1525,2,2025-08-17,Evening,Shravan,0,4,291.0,15,43.65,30.0,277.35,25,5.0
111240,1485,10,2025-08-17,Afternoon,Shravan,1,2,366.0,15,54.9,0.0,311.1,23,5.0
111241,1579,14,2025-08-17,Afternoon,Shravan,1,3,370.0,15,55.5,0.0,314.5,37,4.0
111242,2109,9,2025-08-17,Morning,Shravan,1,1,179.0,15,26.85,30.0,182.15,19,5.0
111243,223,14,2025-08-17,Afternoon,Shravan,1,5,705.0,15,105.75,0.0,599.25,24,4.0
111244,1352,15,2025-08-17,Afternoon,Shravan,0,4,480.0,15,72.0,0.0,408.0,21,5.0
111245,774,1,2025-08-17,Morning,Shravan,1,3,475.0,15,71.25,0.0,403.75,33,5.0
111246,454,2,2025-08-17,Morning,Shravan,0,3,385.0,15,57.75,0.0,327.25,41,3.0
111247,1340,5,2025-08-17,Evening,Shravan,1,2,382.0,15,57.3,0.0,324.7,24,4.0
111248,204,1,2025-08-17,Afternoon,Shravan,1,4,1049.0,15,157.35,0.0,891.65,32,5.0
111250,1065,7,2025-08-17,Evening,Shravan,0,3,654.0,15,98.1,0.0,555.9,37,5.0
111251,1623,5,2025-08-17,Evening,Shravan,0,2,254.0,15,38.1,30.0,245.9,26,4.0
111252,2115,3,2025-08-17,Night,Shravan,0,4,645.0,15,96.75,0.0,548.25,38,5.0
111253,1692,12,2025-08-17,Afternoon,Shravan,0,2,320.0,15,48.0,0.0,272.0,44,5.0
111254,1163,13,2025-08-17,Evening,Shravan,1,1,70.0,15,10.5,30.0,89.5,23,5.0
111255,81,13,2025-08-18,Evening,Shravan,1,5,799.0,15,119.85,0.0,679.15,23,5.0
111256,481,10,2025-08-18,Evening,Shravan,1,3,355.0,15,53.25,0.0,301.75,45,5.0
111258,1092,12,2025-08-18,Afternoon,Shravan,0,3,240.0,15,36.0,30.0,234.0,38,4.0
111259,1280,3,2025-08-18,Night,Shravan,1,3,440.0,15,66.0,0.0,374.0,38,4.0
111260,733,15,2025-08-18,Night,Shravan,0,5,500.0,15,75.0,0.0,425.0,23,5.0
111261,1077,7,2025-08-18,Afternoon,Shravan,0,4,1414.0,15,212.1,0.0,1201.9,36,4.0
111262,796,2,2025-08-18,Afternoon,Shravan,1,5,603.0,15,90.45,0.0,512.55,32,4.0
111263,1149,6,2025-08-18,Evening,Shravan,0,1,550.85,15,82.63,0.0,468.22,25,5.0
