item_id,item_name,category,veg_flag,price
1857,Focaccia Chicken Mayo Sandwich,Fast Food,Non-Veg,179.0
1858,Veg Cheese Grilled Sandwich + Cold Coffee,Fast Food,Veg,155.0
1859,Chicken French Onion Soup,"Biryani,North Indian",Non-Veg,159.0
1860,Gobi Pakora,"North Indian,Arabian",Veg,185.0
1861,Paneer Tikka Pizza,"Chinese,Indian",Veg,660.0
1862,Masala French Fries,"Beverages,Chinese",Veg,94.0
1863,Horlicks In Chai Flask (250 Ml),"Beverages,Chinese",Veg,112.0
1864,Mutton Hot & Sour Soup,"Arabian,North Indian",Non-Veg,178.0
1865,Puli Rice,"South Indian,North Indian",Veg,80.0
1866,Mango Milkshake with Ice Cream,"South Indian,North Indian",Veg,160.0
1867,Chicken Mini Meals Combo,"South Indian,Biryani",Non-Veg,180.0
1868,Mutton Pulao,"Biryani,North Indian",Non-Veg,299.0
1869,Banana Milkshake (350 Ml),"Beverages,Chinese",Veg,74.0
1870,Hot Badam Milk In Chai Flask (250 Ml),"Beverages,Chinese",Veg,112.0
1871,Ghee Mini Idli (14 Pieces),"South Indian,North Indian",Veg,65.0
1872,Butter Paratha,"South Indian,North Indian",Veg,81.0
1873,Mutton Blood With Egg Fry(poriyal),"South Indian,Biryani",Non-Veg,100.0
1874,Chicken Kaima Dhosai,"South Indian,Biryani",Non-Veg,180.0
1875,Chilli Chicken 65,"South Indian,Biryani",Non-Veg,240.0
1876,Lychee Shake,Desserts,Veg,129.0
1877,Egg Onion Utthappam,"South Indian,Biryani",Non-Veg,110.0
1878,Mushroom Fried Rice Small,"South Indian,North Indian",Veg,200.0
1879,Veg Cutlet (1 Pc),"Beverages,Chinese",Veg,39.0
1880,Strawberry Milkshake (500 Ml),"Beverages,Chinese",Veg,129.0
1881,Ghee Rava Dosai,"South Indian,North Indian",Veg,133.0
1882,Cripsy Fried Veg Large,"South Indian,North Indian",Veg,270.0
1883,Mineral Water (1 Ltr),"South Indian,North Indian",Veg,19.0
1884,Chocolate Milkshake (1 Litre),"Beverages,Chinese",Veg,229.0
1885,Nutella Cookies,Desserts,Veg,155.0
1886,Cream Of Veg Soup,"South Indian,North Indian",Veg,90.0
1887,Double Omelette Paneer Cheese Sandwich,Fast Food,Non-Veg,145.0
1888,Mint Iced Tea,"Bakery,Desserts",Veg,90.0
1889,Kesar Kulfi,Desserts,Veg,104.0
1890,Chocolate Fudge Ice Cream,Desserts,Veg,116.0
1891,Chocochip Cookies [250 Gms],"Bakery,Desserts",Veg,80.51
1892,Banana Walnut Cake [250g],"Bakery,Desserts",Veg,250.0
1893,Choco Truffle Cake [eggless] [half Kg],"Bakery,Desserts",Veg,466.1
1894,Burger Bun [4 Pcs],"Bakery,Desserts",Veg,50.0
1895,Paneer Puff,"Bakery,Desserts",Veg,33.9
1896,Green Apple Mojito (350 Ml),"Beverages,Chinese",Veg,94.0
1897,Chappati [3 Pieces] With Egg Bhurji,"Beverages,Chinese",Non-Veg,109.0
1898,Chicken Macaroni,"Beverages,Chinese",Non-Veg,189.0
1899,Veg Macaroni,"Beverages,Chinese",Veg,179.0
1900,Mushroom Pepper Masala,"South Indian,North Indian",Veg,190.0
1901,Panneer Burji,"South Indian,North Indian",Veg,210.0
1902,Tawa Broccoli,"North Indian,Chinese",Veg,260.0
1903,Cucumber Salad (1 Box),"Beverages,Chinese",Veg,94.0
1904,Chilli Paneer [tirpura],"Chinese,Indian",Veg,480.0
1905,Paneer Cheese Wrap,"Beverages,Chinese",Veg,84.0
1906,Capsicum Mayo Sandwich,Fast Food,Veg,94.0
1907,Corn Masala,"South Indian,North Indian",Veg,135.0
1908,Paneer Kaju Curry,"North Indian,Chinese",Veg,280.0
1909,Bottled Water,"North Indian,Chinese",Veg,25.0
1910,CREAMY BROCOLLI SOUP,"North Indian,Chinese",Veg,140.0
1911,Veg Kurma,"Chinese,Indian",Veg,420.0
1912,Milk Rusk [200 Gms],"Bakery,Desserts",Veg,32.8
1913,Apple Butterscotch Cake [half Kg],"Bakery,Desserts",Non-Veg,444.92
1914,Strawberry Falooda,"Beverages,Chinese",Veg,139.0
1915,Pav Bhaji (4 Pcs) With Mushroom,"Beverages,Chinese",Veg,114.0
1916,Egg Laappa,"South Indian,Biryani",Non-Veg,80.0
1917,Custard Apple Milkshake (1 Litre),"Beverages,Chinese",Veg,229.0
1918,Bread Omelette Lays Mayo Sandwich,Fast Food,Non-Veg,129.0
1919,Chicken Haryali Tikka,Indian,Non-Veg,300.0
1920,Gobi Biriyani,Indian,Veg,150.0
1921,Mushroom Manchurian Gravy,"South Indian,North Indian",Veg,165.0
1922,Special Dosai,Indian,Veg,80.0
1923,Chicken Manchurian,Indian,Non-Veg,240.0
1924,Mixed Schezwan Noodles,"Biryani,North Indian",Non-Veg,319.0
1925,Pomegranate Milkshake (500 Ml),"Beverages,Chinese",Veg,129.0
1926,Sweet Corn Grilled Sandwich,"Beverages,Chinese",Veg,84.0
1927,Gooseberry Juice,"Beverages,Chinese",Veg,54.0
1928,Cauliflower Masala Dosai (tue),"South Indian,North Indian",Veg,152.0
1929,Grape Lassi,"South Indian,North Indian",Veg,175.0
1930,Vanilla Classic Shake,"North Indian,Chinese",Veg,180.0
1931,Monte Carlo Vanilla Mocktail,Desserts,Veg,129.0
1932,Veg Parotta,"South Indian,North Indian",Veg,109.0
1933,Extra Kara Kozhambu,"South Indian,North Indian",Veg,59.0
1934,Cashew Pulao Large,"South Indian,North Indian",Veg,300.0
1935,Idly Sam(w)ghee,"South Indian,North Indian",Veg,90.0
1936,Manchurian Gobi,"North Indian,Chinese",Veg,220.0
1937,Shezwan Mixed Non Veg Fried Rice,Indian,Non-Veg,250.0
1938,Set Masala Dosai (thur),"South Indian,North Indian",Veg,152.0
1939,Appalam,"South Indian,North Indian",Veg,10.0
1940,Cucumber Coriander Juice,Desserts,Veg,109.0
1941,Prawns Pepper Masala,"North Indian,Arabian",Non-Veg,300.0
1942,Baby Corn 95,"Chinese,Indian",Veg,290.0
1943,Chicken Wheat Momos (5 Pcs),"Beverages,Chinese",Non-Veg,144.0
1944,Boost Milkshake,"Chinese,Indian",Veg,300.0
1945,Zaffrani Pulao,"Chinese,Indian",Veg,340.0
1946,Baby Corn Masala,"Chinese,Indian",Veg,420.0
1947,Mutter Palak,"North Indian,Chinese",Veg,240.0
1948,Schezwan Paneer Tikka,"North Indian,Chinese",Veg,260.0
1949,Papaya Lassi,"South Indian,North Indian",Veg,175.0
1950,Jeera Pulav,"South Indian,North Indian",Veg,195.0
1951,Special Coffee,"South Indian,North Indian",Veg,60.0
1952,Red Velvet & Cheese Pastry Tubs,"Bakery,Desserts",Veg,99.0
1953,Poori Potato (2 Pcs),"North Indian,Jain",Veg,72.0
1954,Veg Chettinad,"Biryani,North Indian",Veg,245.0
1955,Plain Omelette,"Biryani,North Indian",Non-Veg,54.0
1956,Tandoori Mushroom Tikka,"Chinese,Indian",Veg,400.0
1957,Mutton Manchow Soup,"Biryani,North Indian",Non-Veg,179.0
1958,Schezwan Chicken,"Biryani,North Indian",Non-Veg,319.0
1959,Double Cheese Pizza,Desserts,Veg,175.0
1960,Sweet Lassi + Strawberry Lassi + Mango Lassi,Desserts,Veg,207.0
1961,Prawn Biryani,"Arabian,North Indian",Non-Veg,318.0
1962,Mutton Vindaoo,"Arabian,North Indian",Non-Veg,338.0
1963,Omelette,"Arabian,North Indian",Non-Veg,60.0
1964,Veg Kothu Parotta,Indian,Veg,110.0
1965,Aloo Fry Gobi Large,"South Indian,North Indian",Veg,258.0
1966,Lime Mint,"Chinese,Indian",Veg,180.0
1967,Sulthani Pulao,"Chinese,Indian",Veg,400.0
1968,Mushroom Briyani Small,"South Indian,North Indian",Veg,225.0
1969,Paper Roast Masala Dosa,"South Indian,North Indian",Veg,220.0
1970,Fried Noodles,"South Indian,North Indian",Veg,210.0
1971,Jeera Rice Large,"South Indian,North Indian",Veg,285.0
1972,Kerala Fish Masala Dry,"North Indian,Arabian",Non-Veg,300.0
1973,Masala Roti,"South Indian,North Indian",Veg,65.0
1974,Mushroom Fried Rice Jumbo Family Pack,"North Indian,Jain",Veg,499.0
1975,Classic Dal Double Tadka,"North Indian,Chinese",Veg,230.0
1976,Double Omelette Boiled Egg Cheese Sandwich,Fast Food,Non-Veg,145.0
1977,Cardamon Tea In Chai Flask (250 Ml),"Beverages,Chinese",Veg,98.0
1978,Cheese Garlic Naan,"North Indian,Chinese",Veg,140.0
1979,Chicken Uppucurry,Indian,Non-Veg,250.0
1980,Ghee Roast Masala Dosa,"South Indian,North Indian",Veg,109.0
1981,Cream Of Minestrone Soup,"South Indian,North Indian",Veg,105.0
1982,Veg Fried Rice Small,"South Indian,North Indian",Veg,200.0
1983,Vannila Milkshake,"South Indian,North Indian",Veg,140.0
1984,Taj Special Lassi,"North Indian,Arabian",Veg,120.0
1985,Continental Cheese Veg Grill Sandwich,"South Indian,North Indian",Veg,150.0
1986,Chicken Buhari's Special Soup,"Biryani,North Indian",Non-Veg,169.0
1987,Puttu,Indian,Veg,60.0
1988,Kada Chettinad,Indian,Non-Veg,180.0
1989,Mushroom Baby Corn,"Chinese,Indian",Veg,460.0
1990,Double Omelette Sandwich,Fast Food,Non-Veg,85.0
1991,Bread Omelette Vadakari Cheese Sandwich,Fast Food,Non-Veg,129.0
1992,Prawns Chicken Cheese Sandwich,Fast Food,Non-Veg,130.0
1993,Paneer Lays Cheese Sandwich + Double Omelette Chicken Mayo Sandwich + Chilli Garlic French Fries + Blue CuracaOmojito,Fast Food,Non-Veg,399.0
1994,Cream Caramel Pudding,"Bakery,Desserts",Non-Veg,125.0
1995,Black Currant Pastry Tubs,"Bakery,Desserts",Veg,99.0
1996,Gobi Maggi,"North Indian,Arabian",Veg,80.0
1997,Egg Paratha,"Arabian,North Indian",Non-Veg,120.0
1998,Prawn Noodles,"Arabian,North Indian",Non-Veg,268.0
1999,Veg Medly Lasagne,"Chinese,Indian",Veg,620.0
2000,Schezwan Gobi,"Chinese,Indian",Veg,400.0
2001,Rose Falooda,"Beverages,Chinese",Veg,139.0
2002,Watermelon Juice Pure Extract (1 Litre),"Beverages,Chinese",Veg,189.0
2003,Chilly Corn Cheese Small,"South Indian,North Indian",Veg,260.0
2004,Aloo Fry Methi Small,"South Indian,North Indian",Veg,190.0
2005,Classic Paneer Tikka,"North Indian,Chinese",Veg,240.0
2006,Bhujia Sandwich,"Chinese,Indian",Veg,100.0
2007,Limca,"Chinese,Indian",Veg,100.0
2008,Thousand Island Cheese Sandwich,Fast Food,Veg,119.0
2009,Mix Veg Pakoda,"North Indian,Chinese",Veg,220.0
2010,Gobi Stuffed Paratha,"North Indian,Chinese",Veg,120.0
2011,Jain Salad,"North Indian,Chinese",Veg,90.0
2012,Veg Briyani  Large,"South Indian,North Indian",Veg,285.0
2013,Baby Corn  65 Small,"South Indian,North Indian",Veg,240.0
2014,Peanut Butter Milkshake (350 Ml),"Beverages,Chinese",Veg,114.0
2015,Mint Fish Shawarma Plate,"Beverages,Chinese",Non-Veg,179.0
2016,Chicken Cheese Wrap,"Beverages,Chinese",Non-Veg,84.0
2017,Mushroom Do Pyaza,"North Indian,Jain",Veg,252.0
2018,Bread Omelette Vadakari Mayo Sandwich,Fast Food,Non-Veg,129.0
2019,Kadai Vegetable Large,"South Indian,North Indian",Veg,333.0
2020,Venthayadosai Vadacurry,"South Indian,North Indian",Veg,129.0
2021,Mutton Schezwan Fried Rice,"Biryani,North Indian",Non-Veg,320.0
2022,Ginger Capsicum Masala Dosai (fri),"South Indian,North Indian",Veg,152.0
2023,Butter Naan [2pc's] + Paneer Butter Masala,"Chinese,Indian",Veg,400.0
2024,Veg Baby Corn Noodles,"Chinese,Indian",Veg,420.0
2025,Pista Milkshake (1 Litre),"Beverages,Chinese",Veg,229.0
2026,Healthy Sandwich,Desserts,Veg,95.0
2027,Vanilla Ice Cream With Toppings,Desserts,Veg,104.0
2028,Tandoori Broccoli,"North Indian,Chinese",Veg,260.0
2029,Sizzling Brownie Sundae,"North Indian,Chinese",Veg,300.0
2030,POori with Side Dish + Coffee 200 ml,"South Indian,North Indian",Veg,150.0
2031,Rasam,"South Indian,Biryani",Veg,40.0
2032,Paneer Noodles,Indian,Veg,180.0
2033,Chur Chur Paratha,"North Indian,Chinese",Veg,120.0
2034,Kolhapuri Subzi,"North Indian,Chinese",Veg,230.0
2035,Maharani Biryani,"North Indian,Chinese",Veg,280.0
2036,Tomato Bharwa Subzi,"North Indian,Chinese",Veg,290.0
2037,Palak Soup,"North Indian,Chinese",Veg,130.0
2038,Kashmiri Pulav,"South Indian,North Indian",Veg,210.0
2039,Hot & Sour Chicken Soup,"North Indian,Arabian",Non-Veg,145.0
2040,Badam Shake,"North Indian,Arabian",Veg,105.0
2041,Kadai Veg,"North Indian,Jain",Veg,240.0
2042,Missi Roti,"North Indian,Jain",Veg,66.0
2043,Pudina Onion Dosa,"North Indian,Jain",Veg,120.0
2044,Special Falooda,"North Indian,Jain",Veg,168.0
2045,Chicken Podimass (2 Eggs),"South Indian,Biryani",Non-Veg,160.0
2046,Mutton Chettinad Soup,Indian,Non-Veg,170.0
2047,Panini Mushroom Mayo Sandwich,Fast Food,Veg,130.0
2048,Tawa Paneer Large Large,"South Indian,North Indian",Veg,333.0
2049,Chicken Hyderabdi,"Biryani,North Indian",Non-Veg,279.0
2050,Shezwan Fish Fried Rice,Indian,Non-Veg,220.0
2051,Chicken Double Burger (Spicy),"North Indian,Arabian",Non-Veg,145.0
2052,Egg Onion Podi Utthappam,"South Indian,Biryani",Non-Veg,120.0
2053,Malai Tandoori Brocolli Tikka,"Chinese,Indian",Veg,440.0
2054,Baby Corn Pepper Fry,Indian,Veg,180.0
2055,Cheese Garlic Bread,"Chinese,Indian",Veg,340.0
2056,Kadai Subzi,"North Indian,Chinese",Veg,230.0
2057,Onion Rava Masala Dosa,"South Indian,North Indian",Veg,125.0
2058,Tamilnadu Meals,"South Indian,North Indian",Veg,290.0
2059,Special Prawns Soup,"North Indian,Arabian",Non-Veg,130.0
2060,Spicy Parotta Chicken Shawarma Roll,"Beverages,Chinese",Non-Veg,129.0
2061,Margherita,"Chinese,Indian",Veg,760.0
2062,Dragon Fruit Milkshake,Desserts,Veg,129.0
2063,Veg Noodles Large,"South Indian,North Indian",Veg,305.0
2064,Makhani Subzi,"North Indian,Chinese",Veg,230.0
2065,Chicken Nawabi,Indian,Non-Veg,260.0
2066,Chocolate Falooda Mini,"South Indian,North Indian",Veg,205.0
2067,Aloo Mutter Large,"South Indian,North Indian",Veg,258.0
2068,Pistha Milkshake,"South Indian,North Indian",Veg,140.0
2069,Veg Manchurian,"Arabian,North Indian",Veg,208.0
2070,Aloo Fry Jeera Large,"South Indian,North Indian",Veg,258.0
2071,Appam With Sidedish,"South Indian,North Indian",Veg,81.0
2072,Mattar Paneer,"Biryani,North Indian",Veg,259.0
2073,Mutton Hydrabath,"South Indian,Biryani",Non-Veg,380.0
2074,Pasta Paneer Cheese Sandwich,Fast Food,Veg,115.0
2075,Choco Irish Cake [eggless] [1 Kg],"Bakery,Desserts",Veg,889.83
2076,Sheela Fish Fry (1 Pc),"South Indian,Biryani",Non-Veg,80.0
2077,Red Velvet & Cheese Mini Dessert Tub,"Bakery,Desserts",Veg,76.27
2078,Mushroom Chilli,"North Indian,Chinese",Veg,240.0
2079,Choco Irish Pastry [eggless],"Bakery,Desserts",Veg,59.32
2080,Chicken Noodle,"Arabian,North Indian",Non-Veg,198.0
2081,Veg Grilled Sandwich,"Beverages,Chinese",Veg,84.0
2082,Sweet Lassi (350 Ml),"Beverages,Chinese",Veg,59.0
2083,Kaju Curry,"North Indian,Chinese",Veg,280.0
2084,Khakhra Mayo Sandwich,Fast Food,Veg,105.0
2085,Mutter Pulao Jumbo Family Pack,"North Indian,Jain",Veg,499.0
2086,Afkhan Chicken,"South Indian,Biryani",Non-Veg,280.0
2087,Rotti Thulor Pavang,"South Indian,Biryani",Veg,90.0
2088,Cashew Nut Bun Parotta,"South Indian,Biryani",Veg,140.0
2089,Mango Milk Shake,"Arabian,North Indian",Veg,85.0
2090,Garlic Chicken,Indian,Non-Veg,240.0
2091,Tangri Kabab,Indian,Non-Veg,340.0
2092,Mixed Veg Fried Rice,"North Indian,Arabian",Veg,220.0
2093,Pomegranate Milkshake,"North Indian,Arabian",Veg,100.0
2094,Mushroom 65 Small,"South Indian,North Indian",Veg,250.0
2095,Potato Bajji (4 Pcs),"South Indian,North Indian",Veg,90.0
2096,Podi Idly,Indian,Veg,120.0
2097,Prawns Pepper Fry,"North Indian,Arabian",Non-Veg,315.0
2098,Schezwan Chilli Chicken  Gravy,"North Indian,Arabian",Non-Veg,315.0
2099,Kaadai Fry,"North Indian,Arabian",Non-Veg,195.0
2100,Chocolate Ice cream Scoops,"North Indian,Arabian",Veg,70.0
2101,Bhuna Chicken Masala,"Arabian,North Indian",Non-Veg,278.0
2102,Chinese Chicken Salad,"Arabian,North Indian",Non-Veg,158.0
2103,Gopi Fried Rice,"South Indian,North Indian",Veg,210.0
2104,Veg Sheek Kebab - Large,"South Indian,North Indian",Veg,324.0
2105,Pizza Khakra Sandwich,"Chinese,Indian",Veg,200.0
2106,Pizza Base [3 Pieces],"Bakery,Desserts",Veg,45.0
2107,Jalfrazi Subzi,"North Indian,Chinese",Veg,230.0
2108,Paneer Chilli,"North Indian,Chinese",Veg,250.0
2109,Bournvitaboost In Flask (500 Ml),"Beverages,Chinese",Veg,148.0
2110,Dragon Veg Roll,"Arabian,North Indian",Veg,158.0
2111,Rava Dosai,"South Indian,North Indian",Veg,100.0
2112,Egg Thokku Banana Leaf Parota,"South Indian,Biryani",Non-Veg,170.0
2113,Gobi 70,"Chinese,Indian",Veg,260.0
2114,Grilled Sandwich,"North Indian,Jain",Veg,156.0
2115,Paneer Dosa,"North Indian,Jain",Veg,150.0
2116,Vanilla Muffin,"Bakery,Desserts",Veg,42.37
2117,Wheat Rusk [200 Gms],"Bakery,Desserts",Veg,32.8
2118,Black Currant Milkshake,"North Indian,Jain",Veg,132.0
2119,Masala Omelette,"Biryani,North Indian",Non-Veg,69.0
2120,Bhindi Chenna,"South Indian,North Indian",Veg,190.0
2121,Peach Ice Tea,"Chinese,Indian",Veg,180.0
2122,4 Phulka With Chicken Masala,"Biryani,North Indian",Non-Veg,199.0
2123,Idly Pepper Fry,Indian,Veg,80.0
2124,Thousand Island Paneer Cheese Sandwich,Fast Food,Veg,119.0
2125,Thousand Island Paneer Mayo Sandwich,Fast Food,Veg,119.0
2126,Ginger Mutton,"Biryani,North Indian",Non-Veg,349.0
2127,Onion Bun Parotta,"South Indian,Biryani",Veg,129.0
2128,Baked Yogurt Mango Desserts,"Bakery,Desserts",Non-Veg,125.0
2129,Orange Fresh Cream [eggless] [half Kg],"Bakery,Desserts",Veg,444.92
2130,Kadai Prawn,Indian,Non-Veg,260.0
2131,Peas Paratha,"South Indian,North Indian",Veg,100.0
2132,Plain Dosa,"South Indian,North Indian",Veg,75.0
2133,Mint Fish Shawarma Roll,"Beverages,Chinese",Non-Veg,134.0
2134,Aloo 65,"South Indian,North Indian",Veg,155.0
2135,Wheat Bread,"Bakery,Desserts",Veg,51.0
2136,Chicken Manchurian Gravy,"North Indian,Arabian",Non-Veg,290.0
2137,Bottled Water (1 Ltr),"North Indian,Arabian",Veg,26.0
2138,Mutton Kulambu,"South Indian,Biryani",Non-Veg,220.0
2139,Tomato Uttapam,"South Indian,North Indian",Veg,105.0
2140,Chutney Sandwich + Water Melon Juice,"North Indian,Jain",Veg,100.0
2141,Nagara Fish Fry,"South Indian,Biryani",Non-Veg,120.0
2142,Chicken Spril Roll,"Arabian,North Indian",Non-Veg,128.0
2143,Salt & Pepper Gobi Gravy,"North Indian,Chinese",Veg,250.0
2144,Mix Veg Peper Soup,"Biryani,North Indian",Veg,159.0
2145,Paneer Macaroni,"Beverages,Chinese",Veg,189.0
2146,Schezwan Mutton,"Biryani,North Indian",Non-Veg,349.0
2147,Kala Khatta Soda,"North Indian,Chinese",Veg,120.0
2148,Orange Fresh Cream Cake [half Kg],"Bakery,Desserts",Non-Veg,402.55
2149,Ghee Basumathi Rice,"South Indian,North Indian",Veg,125.0
2150,Indo German Forest Cake [1 Kg],"Bakery,Desserts",Non-Veg,805.05
2151,Strawberry Pastry,"Bakery,Desserts",Non-Veg,50.85
2152,Boiled Egg Chicken Mayo Sandwich,Fast Food,Non-Veg,149.0
2153,Jain Dal Fry,"North Indian,Jain",Veg,174.0
2154,Bread Butter Jam + Water Melon Juice,"North Indian,Jain",Veg,100.0
2155,Choco Butter Milk Almonds,"Bakery,Desserts",Veg,241.52
2156,Choco Irish Cake [eggless] [half Kg],"Bakery,Desserts",Veg,508.47
2157,Alfaham Chicken,"North Indian,Arabian",Non-Veg,160.0
2158,Fresh Lime Water,"North Indian,Chinese",Veg,70.0
2159,Chicken Popcorn (8 Pcs),"Beverages,Chinese",Non-Veg,84.0
2160,Oreo Milkshake With Strawberry (350 Ml),"Beverages,Chinese",Veg,114.0
2161,Idiyappam Chicken Dum Biryani,"Biryani,North Indian",Non-Veg,280.0
2162,Schezwan Veg Mixed Fried Rice,"North Indian,Arabian",Veg,250.0
2163,Spicy Chicken Bread Omelet,"Beverages,Chinese",Non-Veg,84.0
2164,Mutton Biriyani,"South Indian,Biryani",Non-Veg,260.0
2165,Butter Phulka,"North Indian,Jain",Veg,32.0
2166,Green Coriandar Fried Rice Small,"South Indian,North Indian",Veg,200.0
2167,Custard Apple Lassi,"South Indian,North Indian",Veg,175.0
2168,Veg Manchurian Balls,"Chinese,Indian",Veg,440.0
2169,Mac And Cheese Pasta,"Chinese,Indian",Veg,440.0
2170,Mutton Roganjosh,Indian,Non-Veg,320.0
2171,Egg Schezwan Noodles,"Biryani,North Indian",Non-Veg,255.0
2172,Kesar Kulfi & Dry Fruits Falooda Mini,"South Indian,North Indian",Veg,205.0
2173,Bhindi Pepper Masal ( Dry ),"Arabian,North Indian",Veg,188.0
2174,Mushroom Tandoori Mayo Sandwich,Fast Food,Veg,125.0
2175,Hot & Sour Vegetable Soup,"Biryani,North Indian",Veg,159.0
2176,Spl Puff,"Chinese,Indian",Veg,140.0
2177,Schezwan Chicken Maggi,"Beverages,Chinese",Non-Veg,98.0
2178,Dosai (1 Pc) + Chapathi (2 Pcs),"South Indian,North Indian",Veg,150.0
2179,Gopi Aloo,"South Indian,North Indian",Veg,180.0
2180,Black Currant Mojito (350 Ml),"Beverages,Chinese",Veg,94.0
2181,Prawns Manchurian,"North Indian,Arabian",Non-Veg,300.0
2182,Special Methi Dal,"North Indian,Chinese",Veg,220.0
2183,Kadai Gravy,"South Indian,Biryani",Non-Veg,180.0
2184,Special Punjabi Pulav,"North Indian,Chinese",Veg,220.0
2185,Egg Idly,Indian,Non-Veg,90.0
2186,Dal Taduka,Indian,Veg,140.0
2187,Chilli Egg Dry,"North Indian,Arabian",Non-Veg,145.0
2188,Pudina Special Roti,"North Indian,Chinese",Veg,90.0
2189,Dry Fruit Sandwich,"South Indian,North Indian",Veg,95.0
2190,Dragon Chicken Dry (8 Pcs),"North Indian,Arabian",Non-Veg,315.0
2191,Chicken Mega Subz,"North Indian,Arabian",Non-Veg,130.0
2192,Egg Dhosai,"South Indian,Biryani",Non-Veg,100.0
2193,Smileys (5 Pcs),Fast Food,Veg,99.0
2194,Fifty-Fifty Juice,"North Indian,Jain",Veg,84.0
2195,Masala Parotta,"South Indian,North Indian",Veg,143.0
2196,Brownie Milkshake,"Chinese,Indian",Veg,340.0
2197,Mutton Biryani,"North Indian,Arabian",Non-Veg,315.0
2198,Chana Masala,"North Indian,Arabian",Veg,170.0
2199,Lemon Rice,"South Indian,North Indian",Veg,60.0
2200,Chicken China Tone,"South Indian,Biryani",Non-Veg,280.0
2201,Nutella Milkshake,Fast Food,Veg,159.0
2202,Double Omelette Chicken Tandoori Cheese Sandwich,Fast Food,Non-Veg,169.0
2203,Orange Lassi,Fast Food,Veg,99.0
2204,Tomato Fry,"South Indian,North Indian",Veg,155.0
2205,Royal Blueberry Pastry [eggless],"Bakery,Desserts",Veg,59.32
2206,Pineapple Cake [half Kg],"Bakery,Desserts",Non-Veg,402.54
2207,Schezwan Chicken Fried Rice,"North Indian,Arabian",Non-Veg,235.0
2208,Paratha with Side Dish,"South Indian,North Indian",Veg,90.0
2209,Peri Peri Paneer Shawarma Roll,"Beverages,Chinese",Veg,129.0
2210,Mint Chicken Shawarma Plate,"Beverages,Chinese",Non-Veg,148.0
2211,Podi Uthappam,"South Indian,North Indian",Veg,95.0
2212,Idli Upma,Indian,Veg,120.0
2213,Egg Schezwan Rice,"South Indian,Biryani",Non-Veg,140.0
2214,Babka Bread Loaf - Cinnamon,"Bakery,Desserts",Veg,100.0
2215,Tutty Fruity Cookies [250 Gms],"Bakery,Desserts",Veg,80.51
2216,Chicken Leg Kothukari Fry,"South Indian,Biryani",Non-Veg,200.0
2217,Chicken 65 Biriyani,"South Indian,Biryani",Non-Veg,180.0
2218,Crab 65,Indian,Non-Veg,200.0
2219,Chicken Cheese Maggi,"Beverages,Chinese",Non-Veg,99.0
2220,Aloo Fry Jeera Small,"South Indian,North Indian",Veg,190.0
2221,Chicken Noodles With Chilli Chicken [250 Ml],"Biryani,North Indian",Non-Veg,239.0
2222,Chicken Burger,"North Indian,Arabian",Non-Veg,90.0
2223,Kiwi Juice,"North Indian,Arabian",Veg,90.0
2224,Paneer Grilled Sandwich,"Beverages,Chinese",Veg,84.0
2225,Jackfruit Milkshake (500 Ml),"Beverages,Chinese",Veg,129.0
2226,Grill Sandwich Toast,"Chinese,Indian",Veg,205.0
2227,Reshmi Paneer Tikka - Large,"South Indian,North Indian",Veg,348.0
2228,Paneer Wrap,"Beverages,Chinese",Veg,84.0
2229,Pomegranate Fresh Fruit Milkshake,"South Indian,North Indian",Veg,190.0
2230,Plain Palak,"North Indian,Arabian",Veg,170.0
2231,Stick Ice cream,"North Indian,Arabian",Veg,15.0
2232,Lemon Krusher,"North Indian,Arabian",Veg,100.0
2233,Special Dosa,"South Indian,North Indian",Veg,69.0
2234,Veg Hakka Noodles,"South Indian,North Indian",Veg,160.0
2235,Gud Bud Ice Cream,Desserts,Veg,181.0
2236,Schezwan Chilli Paneer,"Chinese,Indian",Veg,440.0
2237,Onion Raitha,"South Indian,North Indian",Veg,110.0
2238,Nawabi Murg Tikka,"Biryani,North Indian",Non-Veg,299.0
2239,Veg Seekh Kebab,"North Indian,Chinese",Veg,220.0
2240,Dal Dhabewali,"North Indian,Chinese",Veg,240.0
2241,Chicken Lays Cheese Sandwich,Fast Food,Non-Veg,129.0
2242,Chicken Club Mayo Sandwich,Fast Food,Non-Veg,159.0
2243,Paneer Tikka Sandwich,"Beverages,Chinese",Veg,118.0
2244,Red Velvet Pastry,Desserts,Veg,70.0
2245,Guava Lassi,Desserts,Veg,104.0
2246,Kulfi Whole Falooda Regular,"South Indian,North Indian",Veg,330.0
2247,Barbecue Chicken Shawarma Roll,"Beverages,Chinese",Non-Veg,124.0
2248,Herbal Tea In Chai Flask (500 Ml),"Beverages,Chinese",Veg,148.0
2249,Spl Mix Augratin,"South Indian,North Indian",Veg,210.0
2250,Choco Almond Cake [half Kg],"Bakery,Desserts",Non-Veg,466.1
2251,Fish Salt & Pepper,"Arabian,North Indian",Non-Veg,278.0
2252,Jackfruit Milkshake (1 Litre),"Beverages,Chinese",Veg,229.0
2253,Pomegranate Milkshake (1 Litre),"Beverages,Chinese",Veg,229.0
2254,Butter Cauliflower,"Chinese,Indian",Veg,440.0
2255,Cranberry Shake + Pineapple + Ginger Lime,Desserts,Veg,246.0
2256,Muskmelon Mocktail,Desserts,Veg,90.0
2257,Phulka (3 Pcs) With Channa Masala,"Beverages,Chinese",Veg,129.0
